"GEO_ID","NAME","B14001_001E","B14001_001M","B14001_002E","B14001_002M","B14001_003E","B14001_003M","B14001_004E","B14001_004M","B14001_005E","B14001_005M","B14001_006E","B14001_006M","B14001_007E","B14001_007M","B14001_008E","B14001_008M","B14001_009E","B14001_009M","B14001_010E","B14001_010M"
"0500000US18043","Floyd County, Indiana","73726","617","19254","1186","939","481","885","551","4144","727","4449","820","4179","504","3503","885","1155","444","54472","1279"
"0500000US18053","Grant County, Indiana","66975","384","18389","1258","740","393","701","266","3744","657","3076","573","2952","651","6945","1063","231","190","48586","1262"
"0500000US18057","Hamilton County, Indiana","284129","1215","85241","2357","7563","1638","5405","1243","20870","2471","19739","2008","17700","1233","11849","1898","2115","703","198888","2541"
"0500000US18059","Hancock County, Indiana","69872","713","18380","1523","812","534","545","396","3518","860","5396","861","3820","612","2831","966","1458","748","51492","1484"
"0500000US18063","Hendricks County, Indiana","147373","876","38362","2198","1942","657","2416","702","6524","1232","9781","1352","10463","1078","6346","1471","890","439","109011","2171"
"0500000US18067","Howard County, Indiana","79750","692","20081","1356","1152","388","1154","541","4633","926","4285","813","4432","733","3718","808","707","410","59669","1365"
"0500000US18081","Johnson County, Indiana","141181","923","39747","1949","3261","1024","1636","467","7844","1059","8538","1259","9299","878","8353","1510","816","422","101434","1845"
"0500000US18085","Kosciusko County, Indiana","75467","470","20172","1306","1152","384","743","423","4421","786","4759","719","4593","543","4167","1039","337","303","55295","1414"
"0500000US18089","Lake County, Indiana","474288","1336","128769","3148","10376","1651","6093","989","28507","1996","26814","1952","28966","1416","24609","2652","3404","741","345519","3070"
"0500000US18091","LaPorte County, Indiana","107093","578","24587","1081","1152","445","1216","500","5844","1233","5785","1290","5929","645","4276","920","385","232","82506","1062"
"0500000US18095","Madison County, Indiana","126282","637","30734","1384","1862","629","2223","667","5491","957","7481","1065","7142","764","5763","1086","772","358","95548","1294"
"0500000US18097","Marion County, Indiana","887914","1887","241213","4419","13424","1830","10817","1781","52679","3288","52155","2951","45363","2834","56031","3915","10744","1807","646701","4437"
"0500000US18105","Monroe County, Indiana","138095","617","59416","2123","2061","541","1008","383","4807","747","5063","840","4970","1152","33311","2423","8196","1802","78679","2162"
"0500000US18109","Morgan County, Indiana","67475","468","17527","1060","1271","473","446","263","3828","715","4056","883","4202","458","3466","978","258","275","49948","995"
"0500000US18127","Porter County, Indiana","161378","653","43684","1794","2360","607","2561","702","9255","972","8231","956","8403","801","10751","1670","2123","777","117694","1805"
"0500000US18141","St. Joseph County, Indiana","256045","1051","76555","2500","4222","931","3282","822","14093","1388","15229","1605","14486","1171","20819","1751","4424","999","179490","2376"
"0500000US18157","Tippecanoe County, Indiana","173255","1079","68290","2713","2420","928","2346","681","9400","1600","6936","1326","6100","844","33234","2505","7854","1980","104965","2716"
"0500000US18163","Vanderburgh County, Indiana","174974","900","45251","2126","2487","867","2774","781","8707","1137","8879","1171","7741","619","13533","1482","1130","519","129723","1941"
"0500000US18167","Vigo County, Indiana","104825","624","30560","1704","1069","493","1307","538","5458","949","4627","1030","5532","891","11145","1534","1422","615","74265","1729"
"0500000US18177","Wayne County, Indiana","65610","396","16929","1229","674","327","1050","462","2611","568","3744","654","3676","591","4701","964","473","333","48681","1306"
"0500000US19013","Black Hawk County, Iowa","127686","687","37172","2051","1516","574","1892","667","5462","869","6161","835","7599","1200","13290","2010","1252","613","90514","1999"
"0500000US19049","Dallas County, Iowa","71379","640","20149","1008","1791","591","1780","562","4968","734","4861","781","3809","538","1952","606","988","433","51230","998"
"0500000US19061","Dubuque County, Iowa","92180","446","26182","1247","2543","686","1129","363","4367","624","5207","862","4743","465","7018","987","1175","488","65998","1125"
"0500000US19103","Johnson County, Iowa","133927","831","51748","2442","2590","801","1764","609","5797","1125","5692","953","6065","1121","21937","2081","7903","1520","82179","2161"
"0500000US19113","Linn County, Iowa","208157","736","58409","2469","3580","948","2522","844","11743","1379","11815","1405","11257","1259","14766","2234","2726","749","149748","2381"
"0500000US19153","Polk County, Iowa","431315","1623","117181","3424","8000","1538","5800","1259","27867","2033","22925","1717","22815","1051","23583","2407","6191","1346","314134","3582"
"0500000US19155","Pottawattamie County, Iowa","89338","764","23562","1162","2040","609","1181","458","5127","842","4740","635","4665","649","4961","922","848","340","65776","927"
"0500000US19163","Scott County, Iowa","163997","784","44274","2058","2985","659","3030","928","8468","1014","9271","1448","9165","812","8337","1300","3018","1003","119723","1893"
"0500000US19169","Story County, Iowa","89726","397","41541","1552","1156","435","1566","572","2771","490","4326","782","2546","448","25176","1818","4000","957","48185","1510"
"0500000US19193","Woodbury County, Iowa","97448","655","28073","1459","1689","594","1774","559","5444","1011","5071","822","6984","1037","6434","1260","677","332","69375","1545"
"0500000US20015","Butler County, Kansas","63738","545","19917","1391","1038","484","1139","497","3862","635","4336","714","4426","514","4508","1155","608","303","43821","1440"
"0500000US20045","Douglas County, Kansas","110104","854","41837","2409","1520","635","2161","935","4597","1097","3619","962","4632","1066","19469","2155","5839","1827","68267","2221"
"0500000US20091","Johnson County, Kansas","543506","1640","156783","3595","11526","1306","9322","1475","34309","2095","30589","2289","33480","1545","28036","2924","9521","1600","386723","3553"
"0500000US20103","Leavenworth County, Kansas","75217","611","20878","1398","1100","372","855","409","4862","800","4287","867","4579","788","3853","1013","1342","582","54339","1415"
"0500000US20161","Riley County, Kansas","71791","667","30316","1858","734","382","635","317","3044","892","1932","641","2988","769","19069","2039","1914","965","41475","1795"
"0500000US20173","Sedgwick County, Kansas","480948","1389","145682","3837","8569","1560","7799","1221","29236","2076","30261","2299","29101","1709","33323","3197","7393","1610","335266","3664"
"0500000US20177","Shawnee County, Kansas","172206","713","46729","1815","3024","757","2306","616","9690","1275","9543","1209","10435","775","8793","1325","2938","860","125477","1789"
"0500000US20209","Wyandotte County, Kansas","152767","802","43866","1568","1980","597","3387","857","10533","1068","10172","1076","8224","670","7310","1193","2260","697","108901","1781"
"0500000US21015","Boone County, Kentucky","118902","1018","34248","1707","3259","867","1567","685","8189","1075","8291","1152","6223","793","5210","977","1509","746","84654","1567"
"0500000US21029","Bullitt County, Kentucky","74580","471","18268","1103","1064","575","648","360","3468","848","5200","879","4956","738","2288","658","644","381","56312","1164"
"0500000US21037","Campbell County, Kentucky","87403","546","22948","1534","1910","535","899","425","4708","856","4781","737","4188","514","4753","1263","1709","637","64455","1549"
"0500000US21047","Christian County, Kentucky","70116","600","20065","1695","1625","560","679","327","4313","774","5328","800","3384","637","4316","1235","420","293","50051","1582"
"0500000US21059","Daviess County, Kentucky","94022","613","25945","1446","1576","540","2012","666","5596","1062","5382","944","5030","705","5928","1123","421","244","68077","1542"
"0500000US21067","Fayette County, Kentucky","298210","1044","95308","3024","5498","1174","4051","921","16233","1534","13058","1339","12709","955","34392","2754","9367","1729","202902","2980"
"0500000US21093","Hardin County, Kentucky","103661","925","29977","2285","2050","774","1745","764","5822","1149","6033","1279","5379","904","6584","1689","2364","890","73684","2262"
"0500000US21111","Jefferson County, Kentucky","728138","2267","188607","3813","11790","1640","9368","1642","36201","2353","40088","2488","37551","1557","42409","2971","11200","1734","539531","4273"
"0500000US21117","Kenton County, Kentucky","157351","883","43297","2247","2662","738","1984","672","9362","1313","8515","1302","10048","1042","8846","1651","1880","776","114054","2142"
"0500000US21145","McCracken County, Kentucky","62386","717","16077","1394","381","332","773","427","3570","752","4353","897","3823","1115","2688","841","489","304","46309","1105"
"0500000US21151","Madison County, Kentucky","82892","473","26525","1629","719","309","902","415","3914","811","4711","941","3491","407","11247","1457","1541","610","56367","1579"
"0500000US21195","Pike County, Kentucky","61606","399","13433","1187","87","87","562","356","3606","569","2694","614","3062","326","2625","900","797","346","48173","1233"
"0500000US21227","Warren County, Kentucky","114119","691","35284","1840","1556","617","1596","690","6631","1230","5718","958","4739","690","13549","1720","1495","683","78835","1833"
"0500000US22005","Ascension Parish, Louisiana","109961","876","31961","1653","2034","792","1621","764","7549","1276","7846","1442","6866","800","5303","1286","742","428","78000","1593"
"0500000US22015","Bossier Parish, Louisiana","118361","805","31364","1541","1782","656","1601","648","7251","1052","7807","1177","5948","936","5326","1268","1649","741","86997","1638"
"0500000US22017","Caddo Parish, Louisiana","244610","1334","60315","2342","4652","1089","4327","1143","14208","1275","13117","1439","11099","1208","10443","1612","2469","897","184295","2557"
"0500000US22019","Calcasieu Parish, Louisiana","187223","886","51149","1978","3373","1008","2819","838","11348","1078","11080","1235","10739","1097","10931","1584","859","440","136074","1810"
"0500000US22033","East Baton Rouge Parish, Louisiana","429582","1391","129495","3270","8813","1684","4807","1397","24233","2483","23539","2768","22290","1574","37618","3100","8195","1453","300087","2958"
"0500000US22045","Iberia Parish, Louisiana","70824","719","18577","1197","1107","549","1617","658","4584","893","4059","915","4248","776","2790","976","172","188","52247","1283"
"0500000US22051","Jefferson Parish, Louisiana","419979","1284","104545","3824","9363","1618","6834","1358","21705","1919","20442","2255","19655","1441","21072","2621","5474","1632","315434","3636"
"0500000US22055","Lafayette Parish, Louisiana","220992","1068","57705","2554","4572","1026","2970","1083","12428","1695","12103","1668","10900","1089","12969","2294","1763","557","163287","2500"
"0500000US22057","Lafourche Parish, Louisiana","93534","725","23636","1657","1708","529","1983","840","5393","1030","5319","990","3903","698","4868","947","462","402","69898","1607"
"0500000US22063","Livingston Parish, Louisiana","127753","963","35054","2533","2086","785","2616","1149","7744","1236","8048","1582","8404","1460","5334","1622","822","621","92699","2397"
"0500000US22071","Orleans Parish, Louisiana","364897","902","95934","2427","6638","1143","3749","889","17898","1261","16482","1500","15684","1142","26331","2014","9152","1143","268963","2398"
"0500000US22073","Ouachita Parish, Louisiana","149513","1006","38975","1638","2665","1012","2078","820","9401","1090","8774","1274","7352","589","7556","1224","1149","395","110538","1836"
"0500000US22079","Rapides Parish, Louisiana","126394","896","34454","1956","2109","1024","1755","705","7609","1434","7543","1033","8131","945","6596","1429","711","464","91940","1792"
"0500000US22097","St. Landry Parish, Louisiana","79929","674","18878","941","1400","476","1763","716","4480","851","5358","897","4313","833","1374","579","190","170","61051","993"
"0500000US22103","St. Tammany Parish, Louisiana","233656","1021","62491","1851","5111","1301","3965","881","15110","1858","13080","1654","14452","1125","8801","1651","1972","592","171165","1991"
"0500000US22105","Tangipahoa Parish, Louisiana","120669","1196","33935","2418","2111","992","644","408","7614","1234","7482","1358","5780","1333","9959","1781","345","259","86734","2364"
"0500000US22109","Terrebonne Parish, Louisiana","107870","807","25682","1547","1925","829","1667","586","8048","1441","5353","1309","4888","958","3385","1038","416","329","82188","1470"
"0500000US23001","Androscoggin County, Maine","104146","662","26090","1447","1451","670","1106","693","5020","852","6417","874","5467","660","6034","1119","595","345","78056","1249"
"0500000US23003","Aroostook County, Maine","68166","334","14956","732","960","393","583","309","3718","597","2544","441","3593","391","3273","640","285","171","53210","662"
"0500000US23005","Cumberland County, Maine","276469","1007","68190","2669","3060","792","3240","1056","12035","1633","14254","1968","15621","1698","15377","1652","4603","1062","208279","2549"
"0500000US23011","Kennebec County, Maine","117738","714","27240","1325","1526","524","1379","459","6253","808","4484","783","5877","602","6411","923","1310","606","90498","1310"
"0500000US23019","Penobscot County, Maine","148934","596","39505","1668","1693","663","1088","456","6139","1062","7466","1078","6830","722","14093","1456","2196","753","109429","1827"
"0500000US23031","York County, Maine","194856","693","44877","1958","2214","721","2300","844","9254","1397","9516","1457","10218","823","9750","1718","1625","628","149979","2085"
"0500000US24001","Allegany County, Maryland","71797","354","17934","1387","659","366","652","410","2852","687","2883","708","3315","606","6680","1275","893","487","53863","1439"
"0500000US24003","Anne Arundel County, Maryland","537602","1698","148573","3924","9521","1631","8987","1293","25239","1942","27936","2192","28594","1478","38608","2966","9688","1580","389029","4284"
"0500000US24005","Baltimore County, Maryland","792597","1916","214681","5469","13697","1889","11704","1683","38311","2233","34926","2206","41397","1762","59420","3716","15226","2850","577916","5271"
"0500000US24009","Calvert County, Maryland","87974","833","24055","1445","918","611","830","488","4699","663","5833","768","6514","684","4346","1172","915","480","63919","1501"
"0500000US24013","Carroll County, Maryland","162482","771","43532","1929","2737","647","2325","652","8907","1078","7505","839","10381","839","9611","1514","2066","627","118950","1950"
"0500000US24015","Cecil County, Maryland","97726","531","25184","1884","1175","424","1229","626","5183","1012","5361","901","5065","854","6089","1363","1082","594","72542","1860"
"0500000US24017","Charles County, Maryland","147844","850","40647","1794","1808","682","1755","518","8882","1116","8421","1029","8818","920","8407","1415","2556","772","107197","1927"
"0500000US24021","Frederick County, Maryland","233958","926","67152","2001","4308","1072","3302","707","12936","1246","14243","1590","13284","1046","15986","1487","3093","857","166806","1888"
"0500000US24025","Harford County, Maryland","241008","1027","65741","3094","4074","915","2791","707","11692","1423","14496","1671","15177","1535","13978","2060","3533","871","175267","2828"
"0500000US24027","Howard County, Maryland","293396","1047","86591","2548","5436","975","5435","1073","16186","1436","16247","1641","19238","1291","16537","1568","7512","1321","206805","2475"
"0500000US24031","Montgomery County, Maryland","975681","1774","268255","5092","17303","2081","14242","1885","52935","3262","52425","3331","55047","2248","56964","4100","19339","2648","707426","4902"
"0500000US24033","Prince George's County, Maryland","857236","1978","243998","4764","12526","1523","11816","1593","42262","2215","44287","2356","45454","2243","67288","3429","20365","2325","613238","4941"
"0500000US24037","St. Mary's County, Maryland","105156","864","29652","1868","1051","582","1715","557","6221","1221","5226","1082","6388","1147","7105","1401","1946","654","75504","2110"
"0500000US24043","Washington County, Maryland","145472","649","36024","1679","1497","594","2461","747","6948","1080","7140","917","8078","861","8121","1292","1779","755","109448","1898"
"0500000US24045","Wicomico County, Maryland","96570","718","28996","1890","1879","717","737","358","4220","887","4629","1042","5145","915","11584","1691","802","455","67574","1819"
"0500000US24510","Baltimore city, Maryland","598185","1742","160985","4345","10513","1532","8614","1351","27937","1905","27965","2030","27771","1872","42497","2930","15688","2127","437200","4196"
"0500000US25001","Barnstable County, Massachusetts","210332","1061","40396","2117","2170","815","2026","850","8256","1416","7955","1657","10150","928","8624","1724","1215","476","169936","1876"
"0500000US25003","Berkshire County, Massachusetts","126352","704","29655","1582","1786","625","1366","518","5526","845","5549","812","6230","688","8026","1220","1172","515","96697","1334"
"0500000US25005","Bristol County, Massachusetts","536118","1381","139209","3116","10778","1540","5574","1202","28027","2169","24217","2095","29497","1987","34636","2191","6480","1298","396909","3094"
"0500000US25009","Essex County, Massachusetts","737997","1676","198135","4031","13171","1797","8034","1413","36871","2416","39053","2296","45106","2141","46317","3448","9583","1495","539862","4025"
"0500000US25011","Franklin County, Massachusetts","69081","433","15556","964","915","300","1117","397","2579","408","3167","611","3175","412","3874","756","729","322","53525","840"
"0500000US25013","Hampden County, Massachusetts","451560","1532","121320","3043","7596","1512","5279","1319","22259","1656","26750","2004","26510","1506","28361","2441","4565","876","330240","3108"
"0500000US25015","Hampshire County, Massachusetts","156503","418","54955","1944","1947","684","1429","434","5131","890","5391","914","6150","1018","31458","1971","3449","1025","101548","1922"
"0500000US25017","Middlesex County, Massachusetts","1499964","2824","410631","5942","28845","2939","20768","2052","68112","2890","70302","3282","79188","2496","96392","4301","47024","4076","1089333","5361"
"0500000US25021","Norfolk County, Massachusetts","664452","1472","179539","3263","12416","1657","8771","1382","31104","2077","37432","2611","35699","1520","39278","2831","14839","1740","484913","3088"
"0500000US25023","Plymouth County, Massachusetts","486393","1369","126492","2898","8002","1370","5613","1200","27248","1949","27678","2134","28188","1770","24169","2250","5594","1245","359901","2820"
"0500000US25025","Suffolk County, Massachusetts","729820","1489","217347","5144","9294","1509","10749","1555","25364","1969","27309","2262","29908","1656","85166","4040","29557","3567","512473","4686"
"0500000US25027","Worcester County, Massachusetts","783039","1558","211704","4255","14264","1617","8500","1405","37831","2387","44540","2698","43834","1775","49428","3551","13307","1957","571335","4289"
"0500000US26005","Allegan County, Michigan","109046","645","26935","1262","945","348","1434","479","6839","803","6908","698","6737","661","3616","904","456","211","82111","1420"
"0500000US26017","Bay County, Michigan","103537","510","25125","1273","1264","370","1732","626","4898","685","5027","827","5126","509","5935","989","1143","427","78412","1225"
"0500000US26021","Berrien County, Michigan","150995","714","39476","1550","2885","838","2257","671","7932","948","7650","1129","8075","824","8157","1139","2520","732","111519","1555"
"0500000US26025","Calhoun County, Michigan","130747","694","34674","1381","2649","525","2534","803","7299","904","6348","929","7155","872","8132","1382","557","343","96073","1454"
"0500000US26037","Clinton County, Michigan","74206","412","21291","1084","1017","328","864","385","4408","701","4351","741","4073","426","4769","914","1809","708","52915","1061"
"0500000US26045","Eaton County, Michigan","105074","502","27432","1055","1916","534","1707","495","4800","856","5175","811","6374","551","6017","942","1443","596","77642","1034"
"0500000US26049","Genesee County, Michigan","401549","1347","108868","2821","4518","1143","5351","1238","24019","1743","22540","1934","23626","1467","24704","2181","4110","1126","292681","2772"
"0500000US26055","Grand Traverse County, Michigan","86809","660","20865","1604","2053","898","1308","938","3846","924","4054","961","3896","652","4946","1187","762","431","65944","1587"
"0500000US26065","Ingham County, Michigan","273317","945","100484","3167","4107","1074","1872","588","13507","1577","12316","1519","13111","1307","45639","2493","9932","1259","172833","3087"
"0500000US26073","Isabella County, Michigan","68650","285","31642","977","932","348","1235","462","2813","455","1983","394","3326","555","19351","1145","2002","621","37008","946"
"0500000US26075","Jackson County, Michigan","155324","765","39176","1604","2098","822","2612","715","7610","1101","8154","1045","9096","858","8391","1292","1215","477","116148","1715"
"0500000US26077","Kalamazoo County, Michigan","247843","946","82298","3096","3559","849","3808","954","12553","1404","12910","1259","12295","1103","32354","2629","4819","1117","165545","2930"
"0500000US26081","Kent County, Michigan","595303","1747","172378","3954","12285","2051","10583","1708","33691","2206","33715","2117","35621","2094","37382","2915","9101","1715","422925","4032"
"0500000US26087","Lapeer County, Michigan","85966","372","20626","1240","1099","437","1738","624","3821","643","4397","724","5375","503","3562","912","634","313","65340","1280"
"0500000US26091","Lenawee County, Michigan","95594","491","24030","955","1615","453","1052","460","4748","801","4900","695","5547","567","5594","875","574","317","71564","1052"
"0500000US26093","Livingston County, Michigan","179085","647","49036","1543","3209","827","1902","517","7353","872","12003","934","13133","874","9254","1218","2182","768","130049","1557"
"0500000US26099","Macomb County, Michigan","827817","1675","211239","3664","9510","1308","11226","1691","41151","2308","44836","2467","47029","1910","48234","3074","9253","1574","616578","3767"
"0500000US26103","Marquette County, Michigan","65975","413","19054","1051","784","335","1118","364","2595","424","2255","462","3173","443","8356","814","773","363","46921","1004"
"0500000US26111","Midland County, Michigan","81588","367","22107","1074","1699","478","590","293","4092","669","4703","619","5202","513","4893","820","928","414","59481","1027"
"0500000US26115","Monroe County, Michigan","146292","742","37083","1560","3378","846","2024","686","6780","934","7863","1080","9154","731","6702","1085","1182","435","109209","1457"
"0500000US26121","Muskegon County, Michigan","165151","798","41591","1469","2504","587","2886","688","9813","1006","9829","1088","9079","949","6651","930","829","373","123560","1397"
"0500000US26125","Oakland County, Michigan","1191878","1851","312360","4115","19946","1934","13879","1584","61190","2544","64272","2578","70294","1756","61003","3082","21776","1944","879518","4205"
"0500000US26139","Ottawa County, Michigan","262229","935","80818","2567","3989","1004","4159","1047","14241","1593","17396","1417","14608","1197","23545","2142","2880","697","181411","2436"
"0500000US26145","Saginaw County, Michigan","189510","596","52780","1873","2474","629","2643","735","9138","983","10078","1147","11764","1117","15270","1540","1413","517","136730","1816"
"0500000US26147","St. Clair County, Michigan","155598","645","37469","1475","1640","445","1773","573","8956","951","8504","953","9204","818","6253","1132","1139","368","118129","1443"
"0500000US26155","Shiawassee County, Michigan","66968","414","16278","1108","616","338","787","317","2950","481","3756","719","4182","491","3555","748","432","272","50690","1295"
"0500000US26159","Van Buren County, Michigan","72681","488","17448","858","666","383","1039","481","4025","614","4024","617","4226","556","2791","814","677","371","55233","1020"
"0500000US26161","Washtenaw County, Michigan","342541","796","122406","3394","5420","860","3919","765","17258","1449","13629","1518","17160","1117","47256","2922","17764","2094","220135","3264"
"0500000US26163","Wayne County, Michigan","1706664","2571","478742","6445","24712","2334","23003","2033","94477","3656","99001","4224","104770","3101","113546","4974","19233","1778","1227922","6645"
"0500000US27003","Anoka County, Minnesota","327373","1008","89282","2228","5860","1125","3786","812","17219","1351","20507","1387","20607","1229","18162","1808","3141","914","238091","2313"
"0500000US27013","Blue Earth County, Minnesota","62916","357","21204","1263","1132","362","754","291","2652","497","2771","563","2497","316","10745","1250","653","276","41712","1223"
"0500000US27019","Carver County, Minnesota","92275","396","29078","923","2344","524","1314","420","6695","1132","6524","965","7213","698","4368","863","620","345","63197","889"
"0500000US27037","Dakota County, Minnesota","393449","1050","106327","2847","6550","1040","5948","1215","21645","1601","24610","2145","24355","1095","18239","2346","4980","1039","287122","3044"
"0500000US27053","Hennepin County, Minnesota","1152599","2197","305581","4482","20143","2066","14692","1915","58229","2703","59591","3184","57730","2081","71440","3202","23756","2601","847018","4604"
"0500000US27109","Olmsted County, Minnesota","142537","713","38660","1471","2827","745","1552","492","8524","1015","9116","1157","7789","778","6095","1009","2757","689","103877","1271"
"0500000US27123","Ramsey County, Minnesota","504868","1432","147386","3638","8696","1297","6622","1147","26931","1909","25936","1742","27049","1483","40281","2871","11871","1701","357482","3589"
"0500000US27131","Rice County, Minnesota","62852","411","20760","1432","979","365","1147","595","3490","675","3832","741","3232","512","7490","1025","590","345","42092","1467"
"0500000US27137","St. Louis County, Minnesota","194784","688","52034","1642","2384","468","1705","533","9511","915","8909","770","8893","866","18395","1564","2237","602","142750","1532"
"0500000US27139","Scott County, Minnesota","130913","1078","40260","1959","2697","934","2753","784","10358","1143","7761","1258","9267","844","5758","1240","1666","675","90653","1424"
"0500000US27141","Sherburne County, Minnesota","86191","585","25182","1527","1477","647","2003","699","5775","1015","4957","851","6609","883","3121","1031","1240","636","61009","1328"
"0500000US27145","Stearns County, Minnesota","146864","525","47676","2151","2587","728","2374","646","8301","878","6800","791","7729","729","19011","2319","874","357","99188","2139"
"0500000US27163","Washington County, Minnesota","237532","891","68699","2149","4237","894","2917","706","15132","1403","14385","1313","16825","1247","12227","1686","2976","1049","168833","2096"
"0500000US27171","Wright County, Minnesota","122511","799","34848","1398","2352","685","2054","618","8019","1025","8402","1143","8270","935","4966","1061","785","426","87663","1382"
"0500000US28033","DeSoto County, Mississippi","161770","928","46560","2080","2429","945","2256","807","11485","1168","9967","1338","9896","1067","8222","1506","2305","838","115210","2091"
"0500000US28035","Forrest County, Mississippi","73852","699","23982","1850","1630","728","1638","645","4441","806","2809","846","3087","551","8661","1380","1716","681","49870","1646"
"0500000US28047","Harrison County, Mississippi","189226","1085","45925","2561","2433","738","2832","1020","10700","1597","8594","1261","8561","1011","11404","1824","1401","713","143301","2822"
"0500000US28049","Hinds County, Mississippi","236241","1023","77599","2857","4305","941","3419","1125","15427","1746","14395","1499","13711","1261","21609","2484","4733","1214","158642","2749"
"0500000US28059","Jackson County, Mississippi","135276","965","34908","2115","1671","694","1840","888","7407","1153","7556","1339","8115","1198","7265","1731","1054","446","100368","2012"
"0500000US28067","Jones County, Mississippi","66472","615","17299","1235","478","421","1121","774","4872","1058","3698","1208","3815","976","2859","812","456","344","49173","1253"
"0500000US28075","Lauderdale County, Mississippi","77565","564","19501","1480","1385","617","949","644","4290","919","5245","882","3925","764","3256","1040","451","425","58064","1348"
"0500000US28081","Lee County, Mississippi","82011","566","23581","1162","1669","603","1650","768","4792","774","5987","1196","4349","992","4706","1142","428","300","58430","1217"
"0500000US28089","Madison County, Mississippi","97398","693","30441","2236","2718","773","2226","983","4947","914","6851","1229","6474","1151","5543","1756","1682","676","66957","2243"
"0500000US28121","Rankin County, Mississippi","141811","1075","38060","1745","2217","1033","1948","909","7125","972","9835","1395","7873","1048","7073","1405","1989","710","103751","1759"
"0500000US29019","Boone County, Missouri","163914","1263","60660","2782","2184","741","2941","1142","7381","1330","6999","1461","6676","957","26309","2299","8170","1657","103254","3053"
"0500000US29021","Buchanan County, Missouri","86166","770","21589","1448","1269","424","1573","628","4058","780","4062","898","5006","1012","4836","1130","785","412","64577","1555"
"0500000US29031","Cape Girardeau County, Missouri","74877","470","21975","1375","1387","467","1314","543","4292","762","3033","681","3536","635","6794","1140","1619","718","52902","1425"
"0500000US29037","Cass County, Missouri","97486","567","27335","1420","1606","617","1422","575","5938","985","6159","1017","6701","1017","4232","1017","1277","632","70151","1463"
"0500000US29043","Christian County, Missouri","78381","635","20940","1528","1362","641","1260","564","5362","1015","4617","1179","4592","564","3164","1011","583","365","57441","1395"
"0500000US29047","Clay County, Missouri","220219","953","59795","2290","3518","961","3490","853","13810","1287","12458","1144","12601","1001","11103","1713","2815","906","160424","2173"
"0500000US29051","Cole County, Missouri","73441","716","19478","1280","1514","764","1053","528","3416","660","3680","797","4982","1018","3964","931","869","579","53963","1187"
"0500000US29071","Franklin County, Missouri","98529","615","24713","1440","1682","778","2116","741","5646","1037","5178","1008","5248","828","3670","868","1173","652","73816","1362"
"0500000US29077","Greene County, Missouri","273014","1066","77365","3446","3664","924","3554","931","13738","1338","12004","1404","12235","1268","27586","3126","4584","1309","195649","3207"
"0500000US29095","Jackson County, Missouri","652507","2032","168860","3798","11370","1730","8470","1476","34118","2280","37164","2549","34670","1784","33863","2964","9205","1622","483647","3862"
"0500000US29097","Jasper County, Missouri","110944","586","30142","1342","1417","487","1533","591","7028","862","6998","1090","5643","684","6824","1196","699","400","80802","1247"
"0500000US29099","Jefferson County, Missouri","212959","908","55024","2074","4062","992","2828","892","12941","1528","11667","1467","11216","958","10894","1751","1416","644","157935","2000"
"0500000US29165","Platte County, Missouri","89637","933","24682","1883","1867","701","1357","699","4328","926","5160","920","5112","689","5136","1240","1722","639","64955","1434"
"0500000US29183","St. Charles County, Missouri","360948","1065","103498","3129","8027","1125","5878","993","20374","2060","22091","1948","20873","1256","20539","2273","5716","1204","257450","3211"
"0500000US29187","St. Francois County, Missouri","63978","579","14034","1177","1223","609","1488","517","3441","716","2598","1091","3774","755","1459","669","51","58","49944","1112"
"0500000US29189","St. Louis County, Missouri","968671","1934","264138","4854","19427","1873","11006","1391","49757","3189","54416","3280","54034","2260","57375","3190","18123","2261","704533","5033"
"0500000US29510","St. Louis city, Missouri","305064","1318","79041","3311","4563","1013","3345","862","13596","1412","13521","1347","12566","1110","21465","2931","9985","1505","226023","3169"
"0500000US30013","Cascade County, Montana","78882","559","17550","1388","751","346","1493","515","3975","656","3629","733","2868","554","3798","1048","1036","465","61332","1493"
"0500000US30029","Flathead County, Montana","89772","533","20672","1569","814","377","1729","531","4057","797","4433","709","5425","753","3415","1178","799","654","69100","1648"
"0500000US30031","Gallatin County, Montana","91667","523","28283","1468","1581","834","913","288","4877","856","3784","837","3825","489","11627","1327","1676","663","63384","1458"
"0500000US30049","Lewis and Clark County, Montana","63077","479","15701","1556","401","224","791","393","3092","551","3612","773","3231","388","4003","1539","571","403","47376","1604"
"0500000US30063","Missoula County, Montana","108107","625","30957","2096","979","449","1883","852","4911","1002","4890","1092","4123","704","11601","1850","2570","815","77150","2047"
"0500000US30111","Yellowstone County, Montana","147594","882","35912","1649","1955","637","2913","934","8148","1098","7767","1168","7187","846","7443","1342","499","299","111682","1610"
"0500000US31055","Douglas County, Nebraska","513859","1413","157125","3313","9277","1182","7037","1193","31022","1976","31296","1898","27689","1498","39141","2771","11663","1813","356734","3270"
"0500000US31109","Lancaster County, Nebraska","285037","1064","89913","2508","4394","939","4584","889","15811","1437","14173","1485","13019","1193","31599","2243","6333","1104","195124","2581"
"0500000US31153","Sarpy County, Nebraska","161194","828","52055","1749","3646","1026","1895","539","10643","1099","11585","1079","10775","716","10579","1423","2932","760","109139","1717"
"0500000US32003","Clark County, Nevada","1952249","2793","496463","7805","21538","2308","26726","2722","114273","4933","105846","4553","110097","3309","98494","5755","19489","2394","1455786","7987"
