"GEO_ID","NAME","B14001_001E","B14001_001M","B14001_002E","B14001_002M","B14001_003E","B14001_003M","B14001_004E","B14001_004M","B14001_005E","B14001_005M","B14001_006E","B14001_006M","B14001_007E","B14001_007M","B14001_008E","B14001_008M","B14001_009E","B14001_009M","B14001_010E","B14001_010M"
"0500000US18169","Wabash County, Indiana","30868","114","7493","243","448","121","394","98","1650","173","1431","170","1734","136","1728","210","108","63","23375","270"
"0500000US18171","Warren County, Indiana","8057","46","1773","109","92","44","99","59","410","89","497","91","406","41","217","75","52","26","6284","110"
"0500000US18173","Warrick County, Indiana","59715","250","15513","488","1000","241","861","198","3921","340","3099","349","3782","286","2433","356","417","143","44202","461"
"0500000US18175","Washington County, Indiana","26929","121","6104","240","338","113","334","100","1239","170","1845","199","1588","144","694","161","66","53","20825","242"
"0500000US18177","Wayne County, Indiana","64671","189","15756","454","883","167","817","176","3158","290","3258","264","3414","222","3877","316","349","137","48915","483"
"0500000US18179","Wells County, Indiana","26723","130","6717","224","351","107","268","93","1601","185","1649","194","1556","128","1081","148","211","90","20006","226"
"0500000US18181","White County, Indiana","23271","91","5390","205","197","62","400","108","1246","187","1304","224","1439","128","691","186","113","61","17881","218"
"0500000US18183","Whitley County, Indiana","32294","146","7728","293","376","145","409","106","1898","233","1812","231","1864","129","1156","198","213","84","24566","306"
"0500000US19001","Adair County, Iowa","6984","37","1530","61","104","32","105","48","331","53","402","51","373","37","194","54","21","11","5454","66"
"0500000US19003","Adams County, Iowa","3680","16","749","60","117","34","53","23","222","28","96","30","182","42","64","30","15","12","2931","56"
"0500000US19005","Allamakee County, Iowa","13450","68","3024","154","254","54","163","51","796","89","687","94","635","86","354","97","135","64","10426","147"
"0500000US19007","Appanoose County, Iowa","12084","66","2499","118","264","84","296","94","557","103","439","92","601","55","319","117","23","18","9585","111"
"0500000US19009","Audubon County, Iowa","5529","31","1126","75","67","23","55","20","283","50","252","53","282","30","172","47","15","16","4403","78"
"0500000US19011","Benton County, Iowa","24741","118","5877","185","429","89","341","76","1239","124","1640","142","1473","105","681","144","74","31","18864","160"
"0500000US19013","Black Hawk County, Iowa","127918","264","37997","930","1721","219","1466","227","6779","419","6011","390","6113","327","14198","876","1709","311","89921","951"
"0500000US19015","Boone County, Iowa","25384","172","6202","304","443","103","484","108","1256","172","1138","199","1476","126","1170","247","235","99","19182","259"
"0500000US19017","Bremer County, Iowa","24006","79","7129","291","677","101","263","66","1369","120","1055","114","1258","139","2206","277","301","90","16877","282"
"0500000US19019","Buchanan County, Iowa","20184","95","5149","183","491","99","278","88","1315","153","1315","154","1211","86","407","119","132","59","15035","173"
"0500000US19021","Buena Vista County, Iowa","19494","112","5518","239","468","118","365","112","1097","144","1105","147","1058","111","1328","202","97","36","13976","276"
"0500000US19023","Butler County, Iowa","14387","56","3271","125","294","57","227","57","795","75","793","90","693","48","397","84","72","38","11116","107"
"0500000US19025","Calhoun County, Iowa","9424","41","1934","102","214","51","130","35","379","66","482","54","474","62","229","64","26","15","7490","98"
"0500000US19027","Carroll County, Iowa","19713","76","4808","190","338","78","388","97","1214","147","944","167","1169","112","628","133","127","64","14905","188"
"0500000US19029","Cass County, Iowa","12858","64","2754","139","188","58","176","74","756","128","588","113","658","48","357","96","31","24","10104","150"
"0500000US19031","Cedar County, Iowa","17767","121","4122","217","200","72","220","66","1039","120","929","118","1055","106","502","143","177","75","13645","228"
"0500000US19033","Cerro Gordo County, Iowa","41691","118","9016","284","765","158","310","97","2152","233","1829","200","2045","168","1746","262","169","72","32675","287"
"0500000US19035","Cherokee County, Iowa","11216","54","2241","99","242","64","142","73","586","74","432","92","585","82","179","55","75","39","8975","122"
"0500000US19037","Chickasaw County, Iowa","11717","49","2674","113","262","80","137","40","682","87","634","109","655","63","268","69","36","19","9043","111"
"0500000US19039","Clarke County, Iowa","8953","74","1918","163","111","60","190","82","502","95","513","112","357","52","241","76","4","7","7035","194"
"0500000US19041","Clay County, Iowa","15887","81","3673","191","444","108","190","68","860","136","872","137","855","74","392","134","60","41","12214","186"
"0500000US19043","Clayton County, Iowa","17162","64","3689","154","290","61","248","58","918","95","784","114","866","82","495","106","88","41","13473","152"
"0500000US19045","Clinton County, Iowa","46058","171","11328","372","1021","163","570","150","2258","240","2584","256","2770","211","1744","266","381","107","34730","348"
"0500000US19047","Crawford County, Iowa","16541","127","4210","274","473","143","265","81","915","171","900","151","1054","203","522","127","81","67","12331","269"
"0500000US19049","Dallas County, Iowa","77017","272","21899","589","1909","265","1641","274","4889","410","5066","396","4698","254","2423","338","1273","275","55118","555"
"0500000US19051","Davis County, Iowa","8327","83","1766","141","44","28","139","53","474","78","616","106","313","93","122","46","58","41","6561","143"
"0500000US19053","Decatur County, Iowa","7880","50","2397","139","119","45","138","40","462","56","341","75","323","47","961","144","53","26","5483","140"
"0500000US19055","Delaware County, Iowa","16759","91","4004","169","334","84","262","85","924","110","923","113","1001","102","423","133","137","72","12755","156"
"0500000US19057","Des Moines County, Iowa","38375","169","8795","255","578","155","495","123","1792","189","2443","263","1978","182","1304","198","205","80","29580","248"
"0500000US19059","Dickinson County, Iowa","16576","79","3434","228","320","121","150","54","713","137","788","104","659","62","659","157","145","75","13142","202"
"0500000US19061","Dubuque County, Iowa","92832","205","25702","482","2002","242","1142","170","4872","254","5007","280","4985","208","6503","362","1191","165","67130","455"
"0500000US19063","Emmet County, Iowa","9383","52","2553","166","144","62","112","48","529","109","472","119","474","69","775","176","47","35","6830","168"
"0500000US19065","Fayette County, Iowa","19373","79","4681","192","344","93","255","55","973","109","897","103","1011","70","1056","159","145","43","14692","185"
"0500000US19067","Floyd County, Iowa","15465","64","3519","224","331","101","246","77","770","121","762","106","884","133","478","139","48","36","11946","214"
"0500000US19069","Franklin County, Iowa","9980","67","2342","111","134","55","117","54","703","94","507","89","551","61","293","80","37","24","7638","102"
"0500000US19071","Fremont County, Iowa","6743","35","1568","62","115","29","44","18","324","43","437","50","363","38","205","50","80","38","5175","57"
"0500000US19073","Greene County, Iowa","8739","36","2014","94","165","47","94","34","432","68","498","81","536","61","236","78","53","52","6725","90"
"0500000US19075","Grundy County, Iowa","11929","43","2832","98","285","58","205","62","611","79","737","95","578","40","344","66","72","36","9097","85"
"0500000US19077","Guthrie County, Iowa","10340","41","2483","116","180","54","136","44","572","68","554","67","643","61","367","102","31","24","7857","113"
"0500000US19079","Hamilton County, Iowa","14670","121","3425","234","226","67","143","51","797","128","765","131","906","104","470","124","118","71","11245","208"
"0500000US19081","Hancock County, Iowa","10596","44","2379","93","117","33","132","50","502","65","706","99","597","51","251","77","74","38","8217","100"
"0500000US19083","Hardin County, Iowa","16665","49","3982","194","259","74","200","53","893","100","820","82","933","120","693","110","184","68","12683","181"
"0500000US19085","Harrison County, Iowa","13763","36","3155","114","239","51","252","55","760","80","703","78","724","59","420","86","57","25","10608","117"
"0500000US19087","Henry County, Iowa","19161","82","4632","190","352","90","185","45","1025","109","949","129","1170","105","758","138","193","79","14529","190"
"0500000US19089","Howard County, Iowa","8967","51","2020","138","125","48","176","62","444","104","547","105","438","52","242","68","48","38","6947","131"
"0500000US19091","Humboldt County, Iowa","9235","50","2215","93","154","55","202","46","496","63","599","65","433","39","266","66","65","48","7020","77"
"0500000US19093","Ida County, Iowa","6685","45","1568","76","118","38","101","35","330","51","397","54","370","43","217","56","35","20","5117","74"
"0500000US19095","Iowa County, Iowa","15686","82","3731","194","385","117","310","102","770","122","904","138","866","82","445","160","51","27","11955","173"
"0500000US19097","Jackson County, Iowa","18726","77","4176","163","441","95","150","61","958","117","959","119","1075","80","458","115","135","53","14550","157"
"0500000US19099","Jasper County, Iowa","35503","143","8095","231","660","133","422","109","1947","183","1931","213","1872","126","1081","177","182","62","27408","256"
"0500000US19101","Jefferson County, Iowa","17378","215","5064","409","137","65","111","67","559","140","1018","362","930","190","1460","463","849","417","12314","390"
"0500000US19103","Johnson County, Iowa","138855","296","53038","1005","2597","320","1804","291","6430","399","6155","438","5242","303","24121","875","6689","653","85817","1013"
"0500000US19105","Jones County, Iowa","19918","79","4355","176","341","76","246","89","1092","119","1038","123","1000","109","511","137","127","71","15563","188"
"0500000US19107","Keokuk County, Iowa","9879","40","2241","130","158","49","190","52","452","51","502","71","471","52","357","92","111","49","7638","128"
"0500000US19109","Kossuth County, Iowa","14658","53","3343","117","320","56","194","62","795","93","713","92","739","71","500","91","82","36","11315","113"
"0500000US19111","Lee County, Iowa","33609","155","7211","272","587","155","461","122","1695","191","1536","201","1590","134","1126","172","216","84","26398","269"
"0500000US19113","Linn County, Iowa","211669","402","56455","880","4103","361","2952","368","10867","561","12429","584","11320","380","12491","713","2293","303","155214","961"
"0500000US19115","Louisa County, Iowa","10820","49","2572","114","151","55","159","48","544","79","635","75","670","59","370","90","43","28","8248","111"
"0500000US19117","Lucas County, Iowa","8363","44","1942","108","187","62","181","76","336","79","468","79","456","52","283","75","31","25","6421","102"
"0500000US19119","Lyon County, Iowa","11213","40","2888","101","209","58","209","49","858","76","683","79","572","33","303","75","54","25","8325","102"
"0500000US19121","Madison County, Iowa","15337","84","3912","222","293","98","218","77","989","113","1003","118","921","70","403","141","85","51","11425","229"
"0500000US19123","Mahaska County, Iowa","21531","87","5995","270","323","76","352","90","1256","137","1276","139","1106","98","1398","251","284","122","15536","281"
"0500000US19125","Marion County, Iowa","32024","118","8474","272","384","105","653","138","1725","204","1678","178","1945","180","1905","247","184","91","23550","289"
"0500000US19127","Marshall County, Iowa","38747","138","9165","285","357","84","590","156","2419","247","2086","265","2178","153","1283","207","252","105","29582","310"
"0500000US19129","Mills County, Iowa","14588","58","3721","130","269","65","164","61","853","103","861","84","988","91","476","127","110","52","10867","135"
"0500000US19131","Mitchell County, Iowa","10299","53","2289","108","121","38","132","44","580","92","591","84","591","64","210","52","64","36","8010","109"
"0500000US19133","Monona County, Iowa","8594","41","1748","108","147","45","77","42","422","92","442","93","475","61","157","50","28","19","6846","107"
"0500000US19135","Monroe County, Iowa","7637","55","1693","129","80","39","144","79","416","105","505","105","338","64","168","65","42","45","5944","123"
"0500000US19137","Montgomery County, Iowa","9869","66","2094","122","138","49","141","39","569","79","512","90","530","76","176","64","28","26","7775","113"
"0500000US19139","Muscatine County, Iowa","41414","166","10699","362","823","158","662","163","2306","217","2524","215","2545","197","1596","243","243","86","30715","366"
"0500000US19141","O'Brien County, Iowa","13401","63","3045","96","205","59","195","50","790","65","728","79","713","76","356","82","58","50","10356","114"
"0500000US19143","Osceola County, Iowa","5939","33","1459","72","212","47","117","36","281","71","301","64","359","45","164","46","25","19","4480","63"
"0500000US19145","Page County, Iowa","14923","64","3219","187","234","73","191","58","599","68","676","105","998","93","424","104","97","53","11704","177"
"0500000US19147","Palo Alto County, Iowa","8819","54","2181","99","205","49","133","43","432","69","441","71","396","44","498","86","76","44","6638","117"
"0500000US19149","Plymouth County, Iowa","24178","89","6119","231","514","110","292","86","1465","155","1474","140","1421","130","872","190","81","54","18059","233"
"0500000US19151","Pocahontas County, Iowa","6730","27","1359","81","98","33","93","32","352","42","377","52","296","43","131","50","12","13","5371","72"
"0500000US19153","Polk County, Iowa","447086","661","121120","1471","8258","682","6567","562","26380","1067","25824","1042","24572","632","23115","1043","6404","738","325966","1499"
"0500000US19155","Pottawattamie County, Iowa","89719","230","23214","503","1706","264","1309","204","4779","285","4989","325","4945","253","4455","368","1031","190","66505","455"
"0500000US19157","Poweshiek County, Iowa","17810","76","5010","257","260","76","237","59","765","91","921","114","776","108","1957","242","94","70","12800","249"
"0500000US19159","Ringgold County, Iowa","4796","30","1120","80","120","46","68","29","309","38","220","46","250","17","135","52","18","14","3676","78"
"0500000US19161","Sac County, Iowa","9586","46","2057","78","133","38","110","34","520","47","499","55","479","35","282","56","34","16","7529","82"
"0500000US19163","Scott County, Iowa","164799","315","43502","800","3005","332","2464","338","9119","540","9173","492","9076","376","8027","723","2638","402","121297","800"
"0500000US19165","Shelby County, Iowa","11424","69","2689","146","199","69","147","62","646","103","532","106","739","77","355","84","71","36","8735","120"
"0500000US19167","Sioux County, Iowa","33298","122","10437","331","739","139","734","155","2178","199","2086","222","1727","143","2692","258","281","85","22861","311"
"0500000US19169","Story County, Iowa","93041","246","43483","745","1076","209","1246","250","3312","203","3858","309","3326","231","26381","704","4284","501","49558","677"
"0500000US19171","Tama County, Iowa","16601","67","3963","109","288","62","216","58","917","88","970","82","1064","89","430","76","78","31","12638","99"
"0500000US19173","Taylor County, Iowa","6041","23","1384","55","96","29","73","23","385","52","364","51","306","43","116","32","44","21","4657","55"
"0500000US19175","Union County, Iowa","12037","74","2916","162","152","52","183","61","798","137","521","99","655","72","501","114","106","45","9121","178"
"0500000US19177","Van Buren County, Iowa","7084","34","1508","91","118","37","87","33","440","54","373","61","315","47","173","58","2","5","5576","98"
"0500000US19179","Wapello County, Iowa","33771","156","7705","339","289","93","415","122","1780","218","1736","202","1706","188","1495","245","284","88","26066","331"
"0500000US19181","Warren County, Iowa","46770","145","13411","357","961","153","737","153","2761","213","2770","251","2724","163","3077","285","381","115","33359","346"
"0500000US19183","Washington County, Iowa","21165","80","5115","160","287","74","409","118","1094","141","1285","163","1329","123","593","128","118","49","16050","164"
"0500000US19185","Wayne County, Iowa","6128","39","1286","82","99","35","75","33","348","58","352","65","248","38","144","47","20","17","4842","91"
"0500000US19187","Webster County, Iowa","35626","169","9266","340","730","162","662","129","1572","194","1739","169","1882","180","2553","307","128","58","26360","337"
"0500000US19189","Winnebago County, Iowa","10245","43","2553","185","242","75","255","78","442","65","376","77","569","68","651","183","18","18","7692","180"
"0500000US19191","Winneshiek County, Iowa","20038","93","6208","199","436","72","146","50","903","87","859","109","919","77","2806","169","139","67","13830","174"
"0500000US19193","Woodbury County, Iowa","97957","291","26992","649","2008","394","1491","275","5790","384","5971","449","5739","335","5343","493","650","158","70965","655"
"0500000US19195","Worth County, Iowa","7279","37","1616","73","132","35","103","33","283","49","449","61","384","44","231","62","34","23","5663","82"
"0500000US19197","Wright County, Iowa","12330","60","2766","106","156","62","132","45","754","108","651","94","688","77","320","80","65","29","9564","108"
"0500000US20001","Allen County, Kansas","12271","73","3040","144","184","75","150","55","637","89","676","89","643","94","612","106","138","69","9231","139"
"0500000US20003","Anderson County, Kansas","7609","67","1712","122","93","66","155","58","451","109","419","93","395","107","161","75","38","38","5897","111"
"0500000US20005","Atchison County, Kansas","15878","125","5186","301","295","152","165","108","830","172","1027","170","809","122","1940","234","120","74","10692","288"
"0500000US20007","Barber County, Kansas","4696","154","997","92","90","32","63","29","304","53","204","57","196","46","108","37","32","21","3699","135"
"0500000US20009","Barton County, Kansas","26116","119","6581","265","483","137","437","131","1384","185","1492","145","1613","170","945","216","227","91","19535","288"
"0500000US20011","Bourbon County, Kansas","14093","95","3685","188","148","67","131","64","1014","114","745","117","834","96","769","168","44","29","10408","194"
"0500000US20013","Brown County, Kansas","9293","45","2220","90","161","65","198","66","518","76","617","100","439","46","231","55","56","37","7073","86"
"0500000US20015","Butler County, Kansas","64031","212","18671","458","954","226","1095","231","3595","285","4366","343","4269","220","3854","382","538","148","45360","495"
"0500000US20017","Chase County, Kansas","2585","17","577","54","42","19","58","30","141","47","112","36","142","28","79","31","3","6","2008","53"
"0500000US20019","Chautauqua County, Kansas","3331","21","703","69","61","18","33","17","167","29","188","50","160","24","69","31","25","17","2628","67"
"0500000US20021","Cherokee County, Kansas","19856","90","4879","194","393","144","377","142","1005","150","1181","171","1164","139","645","136","114","62","14977","163"
"0500000US20023","Cheyenne County, Kansas","2578","22","550","62","30","24","39","22","146","36","99","25","177","39","50","28","9","10","2028","63"
"0500000US20025","Clark County, Kansas","2008","34","460","65","24","14","34","18","109","34","121","32","124","34","37","25","11","12","1548","73"
"0500000US20027","Clay County, Kansas","7890","69","1914","158","144","70","61","51","489","115","431","114","454","67","184","56","151","90","5976","135"
"0500000US20029","Cloud County, Kansas","8816","69","2116","152","234","66","154","79","516","86","349","73","383","58","427","149","53","29","6700","148"
"0500000US20031","Coffey County, Kansas","8075","29","1779","86","169","45","84","32","357","61","442","65","509","49","176","47","42","27","6296","80"
"0500000US20033","Comanche County, Kansas","1686","157","353","89","34","17","26","19","31","18","90","47","132","46","31","24","9","10","1333","98"
"0500000US20035","Cowley County, Kansas","34363","132","9445","301","719","144","565","129","1765","182","1918","238","1949","128","2284","260","245","76","24918","305"
"0500000US20037","Crawford County, Kansas","37818","173","12779","463","571","132","526","138","1786","171","2029","199","1845","147","5260","398","762","220","25039","448"
"0500000US20039","Decatur County, Kansas","2769","33","491","55","23","19","50","25","111","29","106","28","101","25","74","33","26","19","2278","63"
"0500000US20041","Dickinson County, Kansas","18399","78","4430","244","256","76","246","79","1154","154","876","122","1002","93","778","159","118","54","13969","247"
"0500000US20043","Doniphan County, Kansas","7508","34","2057","116","126","45","112","33","365","52","298","52","382","48","750","142","24","13","5451","112"
"0500000US20045","Douglas County, Kansas","114035","281","42948","1118","2066","279","1297","267","4774","442","4787","424","4568","313","20621","1053","4835","649","71087","1067"
"0500000US20047","Edwards County, Kansas","2863","24","647","65","37","29","55","25","134","31","156","39","182","31","65","36","18","24","2216","61"
"0500000US20049","Elk County, Kansas","2525","15","472","41","48","16","13","14","123","41","133","32","94","18","49","34","12","12","2053","47"
"0500000US20051","Ellis County, Kansas","27775","188","9767","571","541","140","395","130","1644","220","897","206","1335","201","4210","563","745","259","18008","523"
"0500000US20053","Ellsworth County, Kansas","6137","37","1159","105","73","27","67","19","302","38","175","39","321","61","189","64","32","21","4978","107"
"0500000US20055","Finney County, Kansas","35176","164","10772","335","740","153","682","144","2760","215","2439","235","2291","160","1548","233","312","88","24404","324"
"0500000US20057","Ford County, Kansas","32315","221","9106","303","465","160","615","205","2299","288","2264","329","2074","223","1185","211","204","146","23209","312"
"0500000US20059","Franklin County, Kansas","24803","100","6513","264","549","174","236","85","1568","181","1405","160","1445","162","1092","144","218","104","18290","248"
"0500000US20061","Geary County, Kansas","33114","283","10939","592","899","235","703","180","2351","252","1763","215","1726","175","2927","396","570","182","22175","618"
"0500000US20063","Gove County, Kansas","2546","110","502","75","51","14","29","11","158","27","117","23","104","41","32","17","11","10","2044","78"
"0500000US20065","Graham County, Kansas","2467","25","469","50","41","18","44","29","107","24","107","40","111","30","37","19","22","14","1998","52"
"0500000US20067","Grant County, Kansas","7432","74","2123","189","202","163","126","116","564","127","499","146","535","158","140","83","57","68","5309","200"
"0500000US20069","Gray County, Kansas","5758","40","1476","89","110","51","83","29","428","52","412","55","335","57","95","39","13","8","4282","83"
"0500000US20071","Greeley County, Kansas","1158","90","286","56","12","9","11","10","31","15","101","42","76","22","52","26","3","4","872","87"
"0500000US20073","Greenwood County, Kansas","6042","37","1304","89","96","30","51","20","383","46","306","53","267","41","155","61","46","31","4738","81"
"0500000US20075","Hamilton County, Kansas","2502","40","667","97","71","33","68","35","189","46","135","42","172","70","24","19","8","12","1835","95"
"0500000US20077","Harper County, Kansas","5500","45","1235","70","99","40","37","27","256","42","384","55","336","54","95","46","28","17","4265","70"
"0500000US20079","Harvey County, Kansas","33402","139","9062","337","546","169","392","116","1815","253","2293","253","1754","151","1924","247","338","121","24340","369"
"0500000US20081","Haskell County, Kansas","3860","24","997","52","18","12","40","20","248","54","344","52","246","38","87","40","14","14","2863","58"
"0500000US20083","Hodgeman County, Kansas","1819","116","336","53","25","18","13","10","52","21","90","27","115","34","36","20","5","5","1483","105"
"0500000US20085","Jackson County, Kansas","12802","82","3293","141","204","56","134","53","744","105","787","110","922","71","363","88","139","77","9509","139"
"0500000US20087","Jefferson County, Kansas","18321","76","4359","118","353","94","241","67","1074","110","962","128","1228","105","413","90","88","56","13962","130"
"0500000US20089","Jewell County, Kansas","2865","20","522","54","34","19","30","16","134","25","144","34","117","18","51","30","12","11","2343","51"
"0500000US20091","Johnson County, Kansas","556299","498","155377","1363","12316","697","8387","654","32629","796","32482","799","33520","525","25721","1194","10322","744","400922","1374"
"0500000US20093","Kearny County, Kansas","3831","35","1138","117","50","44","121","59","270","81","218","61","323","91","124","49","32","24","2693","112"
"0500000US20095","Kingman County, Kansas","7325","59","1672","98","115","46","60","32","380","61","432","76","442","51","192","50","51","33","5653","74"
"0500000US20097","Kiowa County, Kansas","2448","13","604","70","37","13","25","12","100","24","109","30","124","35","157","68","52","25","1844","71"
"0500000US20099","Labette County, Kansas","19708","117","4555","195","177","56","278","88","1121","132","987","141","1242","92","682","169","68","30","15153","179"
"0500000US20101","Lane County, Kansas","1623","111","332","62","26","14","26","17","64","22","79","36","67","40","48","25","22","16","1291","111"
"0500000US20103","Leavenworth County, Kansas","76423","257","21773","525","1516","269","1190","241","4113","359","4228","343","4506","294","4172","426","2048","278","54650","478"
"0500000US20105","Lincoln County, Kansas","3033","18","708","47","71","19","51","26","141","34","172","42","208","39","51","27","14","11","2325","42"
"0500000US20107","Linn County, Kansas","9299","64","2000","103","88","37","108","52","379","71","600","104","610","81","192","72","23","13","7299","100"
"0500000US20109","Logan County, Kansas","2675","18","656","55","27","17","24","19","155","35","163","38","180","40","85","38","22","20","2019","60"
"0500000US20111","Lyon County, Kansas","32201","154","10499","478","580","120","411","130","1673","170","1547","221","1820","170","3875","423","593","157","21702","445"
"0500000US20113","McPherson County, Kansas","27601","107","6839","320","301","99","390","114","1432","177","1656","216","1325","135","1476","228","259","90","20762","284"
"0500000US20115","Marion County, Kansas","11699","45","2942","116","193","50","168","48","450","63","688","72","597","46","751","122","95","45","8757","116"
"0500000US20117","Marshall County, Kansas","9466","45","2180","99","203","54","168","50","532","60","507","70","497","56","213","74","60","39","7286","98"
"0500000US20119","Meade County, Kansas","4132","37","993","71","34","19","58","27","287","47","234","46","291","46","71","32","18","14","3139","78"
"0500000US20121","Miami County, Kansas","31847","166","8425","311","619","175","511","140","2050","216","1826","215","2153","162","979","255","287","114","23422","298"
"0500000US20123","Mitchell County, Kansas","6018","37","1548","98","110","52","77","42","353","74","200","60","362","64","399","98","47","32","4470","95"
"0500000US20125","Montgomery County, Kansas","32040","127","7904","338","455","112","589","127","1588","145","1942","191","1609","177","1521","279","200","73","24136","343"
"0500000US20127","Morris County, Kansas","5422","27","1187","82","53","22","68","31","330","51","230","47","349","52","121","49","36","39","4235","82"
"0500000US20129","Morton County, Kansas","2798","75","580","107","16","23","96","75","142","62","106","40","165","58","37","29","18","21","2218","89"
"0500000US20131","Nemaha County, Kansas","9629","68","2421","81","196","59","135","51","531","91","618","85","614","66","270","70","57","33","7208","83"
"0500000US20133","Neosho County, Kansas","15605","88","4089","222","227","90","366","88","841","144","858","141","890","106","852","177","55","37","11516","214"
"0500000US20135","Ness County, Kansas","2859","31","627","79","46","16","28","15","118","40","182","50","150","42","73","29","30","24","2232","76"
"0500000US20137","Norton County, Kansas","5330","59","1223","131","84","60","100","59","199","49","262","77","297","78","264","117","17","20","4107","145"
"0500000US20139","Osage County, Kansas","15397","70","3521","163","339","73","203","65","819","99","778","106","861","71","469","103","52","31","11876","167"
"0500000US20141","Osborne County, Kansas","3572","25","718","54","35","25","76","29","232","47","118","37","151","24","100","35","6","6","2854","48"
"0500000US20143","Ottawa County, Kansas","5782","53","1355","73","114","35","44","18","349","44","322","52","382","61","102","36","42","25","4427","61"
"0500000US20145","Pawnee County, Kansas","6580","76","1299","190","98","66","85","59","310","73","190","60","304","86","196","107","116","126","5281","209"
"0500000US20147","Phillips County, Kansas","5313","31","1276","79","95","33","71","29","359","58","231","67","368","49","129","55","23","18","4037","75"
"0500000US20149","Pottawatomie County, Kansas","21982","108","6484","270","356","107","341","83","1538","201","1518","186","1310","126","1119","209","302","160","15498","252"
"0500000US20151","Pratt County, Kansas","9318","101","2355","183","217","73","143","66","461","86","536","125","478","61","426","94","94","56","6963","146"
"0500000US20153","Rawlins County, Kansas","2440","14","479","62","43","22","46","21","128","23","79","25","102","32","54","29","27","20","1961","59"
"0500000US20155","Reno County, Kansas","61365","208","15212","422","1435","200","732","150","3471","253","3175","293","3353","212","2698","313","348","85","46153","393"
"0500000US20157","Republic County, Kansas","4560","22","914","82","86","28","63","33","194","31","197","40","195","33","158","61","21","16","3646","88"
"0500000US20159","Rice County, Kansas","9484","55","2621","130","194","54","141","58","550","69","442","80","449","57","793","133","52","29","6863","125"
"0500000US20161","Riley County, Kansas","72533","207","30306","887","856","188","699","181","2921","324","2224","229","2318","265","18486","852","2802","407","42227","805"
"0500000US20163","Rooks County, Kansas","4977","30","1173","68","126","38","32","18","267","50","284","57","277","37","110","35","77","43","3804","61"
"0500000US20165","Rush County, Kansas","3033","111","640","78","61","23","32","17","136","34","152","41","141","31","86","31","32","24","2393","92"
"0500000US20167","Russell County, Kansas","6656","52","1278","117","67","44","52","43","248","55","423","68","354","77","78","57","56","43","5378","113"
"0500000US20169","Saline County, Kansas","52756","204","13814","471","576","137","515","180","2984","290","2958","261","3078","232","3112","351","591","206","38942","521"
"0500000US20171","Scott County, Kansas","4776","64","1095","179","125","81","18","27","292","93","320","89","262","82","53","52","25","33","3681","170"
"0500000US20173","Sedgwick County, Kansas","488020","683","140903","1712","8783","627","7536","552","30347","887","28623","922","29546","690","28937","1234","7131","702","347117","1693"
"0500000US20175","Seward County, Kansas","21820","167","6935","303","436","153","555","166","1699","203","1344","177","1591","185","1263","206","47","41","14885","312"
"0500000US20177","Shawnee County, Kansas","171652","394","44290","779","3155","430","2429","386","8991","519","9733","517","9697","334","8253","635","2032","305","127362","778"
"0500000US20179","Sheridan County, Kansas","2412","20","504","42","22","13","33","22","183","36","117","36","117","24","16","21","16","11","1908","38"
"0500000US20181","Sherman County, Kansas","5700","85","1456","186","63","40","67","57","390","99","243","90","273","62","352","174","68","87","4244","197"
"0500000US20183","Smith County, Kansas","3601","22","721","66","83","24","41","19","137","32","153","34","171","28","107","36","29","20","2880","66"
"0500000US20185","Stafford County, Kansas","4127","32","1010","51","102","29","50","19","224","29","235","33","268","27","117","33","14","9","3117","57"
"0500000US20187","Stanton County, Kansas","2029","37","613","105","51","38","60","38","134","59","161","58","168","56","30","22","9","14","1416","102"
"0500000US20189","Stevens County, Kansas","5551","68","1600","93","123","51","112","57","388","103","428","89","419","83","89","49","41","36","3951","114"
"0500000US20191","Sumner County, Kansas","22587","101","6056","216","421","115","324","75","1303","172","1472","148","1562","126","857","172","117","52","16531","197"
"0500000US20193","Thomas County, Kansas","7465","92","1850","194","73","49","78","39","378","110","409","99","312","38","544","162","56","43","5615","245"
"0500000US20195","Trego County, Kansas","2821","33","591","70","19","15","66","37","90","33","117","42","182","39","85","33","32","30","2230","82"
"0500000US20197","Wabaunsee County, Kansas","6673","33","1539","62","115","29","116","46","439","59","317","56","345","34","168","50","39","15","5134","68"
"0500000US20199","Wallace County, Kansas","1523","87","389","53","34","20","18","14","97","30","124","33","89","21","25","16","2","4","1134","78"
"0500000US20201","Washington County, Kansas","5356","28","1150","59","111","33","65","31","239","46","286","45","331","48","99","34","19","13","4206","61"
"0500000US20203","Wichita County, Kansas","2083","44","525","87","30","27","63","30","93","37","149","48","143","45","37","30","10","13","1558","84"
"0500000US20205","Wilson County, Kansas","8517","48","1755","97","65","32","80","45","443","79","464","69","458","79","211","69","34","19","6762","104"
"0500000US20207","Woodson County, Kansas","3065","17","586","45","49","19","77","32","103","30","151","35","127","25","66","31","13","10","2479","42"
"0500000US20209","Wyandotte County, Kansas","154786","370","42296","712","2513","329","2702","304","10171","429","10266","458","8836","345","6126","498","1682","286","112490","675"
"0500000US21001","Adair County, Kentucky","18660","115","4997","261","113","66","250","86","714","101","946","117","1121","194","1688","210","165","91","13663","247"
"0500000US21003","Allen County, Kentucky","19913","99","4337","208","209","85","367","120","1031","168","1063","170","1092","106","470","122","105","56","15576","190"
